# Forza Horizon 6 car data. Source: https://forza.labsgg.com/cars (per-car pages https://forza.labsgg.com/cars/{slug}).
# Date fetched: 2026-07-26. Cars: 634.
# These are third-party transcriptions of the game's own in-game stats panel. They are not first-party data and not independent measurements.
# Raw imperial values are as published. Metric columns are unrounded conversions: PS=hp*1.01387 Nm=lbft*1.35582 kg=lbs*0.45359237 m=ft*0.3048 kmh=mph*1.609344.
# Columns prefixed src_ are the site's own keys, verbatim and unrenamed.
# Skip lines beginning with # to read this file.
id,slug,url,year,manufacturer,carName,fullCarName,carType,rarity,unlockCategory,howToUnlock,priceCr,pi,piClass,drivetrain,powerHp,powerPs,torqueLbFt,torqueNm,weightLbs,weightKg,displacementL,frontWeightPct,accel0to60MphSec,accel0to100MphSec,braking60to0Ft,braking60to0M,braking100to0Ft,braking100to0M,lateralG60Mph,lateralG120Mph,topSpeedMph,topSpeedKmh,aeroEfficiency,mechBalance,aeroBalance,barSpeed,barHandling,barAcceleration,barLaunch,barBraking,barOffroad,specStatus,detailPageVerified,heroImageUrl,cardImageUrl,src_id,src_manufacturer,src_manufacturerIndex,src_manufacturerVehicleIndex,src_carName,src_fullCarName,src_year,src_carType,src_rarity,src_unlockCategory,src_howToUnlock,src_defaultDrivetrain,src_price,src_defaultPower,src_defaultTorque,src_defaultWeight,src_defaultFrontDisplacement,src_defaultEngineDisplacement,src_defaultRating,src_defaultSpeed,src_defaultHandling,src_defaultAcceleration,src_defaultLaunch,src_defaultBraking,src_defaultOffroad,src_brake60,src_brake100,src_accel60,src_accel100,src_topSpeed,src_lateral60,src_lateral120,src_mechBalance,src_aeroBalance,src_aeroEfficiency,src_createdAt,src_updatedAt
957,2014-hsv-gen-f-gts,https://forza.labsgg.com/cars/2014-hsv-gen-f-gts,2014,HSV,GEN-F GTS,2014 HSV GEN-F GTS,MODERN MUSCLE,RARE,Autoshow,,81000,601,A,RWD,577,585.0029900000001,545,738.9219,4147,1881.0475583900002,6.16,53,4.299,9.532,125.8,38.34384,312.9,95.37192,0.93,0.94,188.5,303.36134400000003,0.82,0.48,0.38,7,5,4.8,4,4.5,5.2,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2014_HSV_GEN-F_GTS.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2014_HSV_GEN-F_GTS.png",957,HSV,,,GEN-F GTS,2014 HSV GEN-F GTS,2014,MODERN MUSCLE,RARE,Autoshow,,RWD,81000,577,545,4147,53,6.16,601,7,5,4.8,4,4.5,5.2,125.8,312.9,4.299,9.532,188.5,0.93,0.94,0.48,0.38,0.82,1776324517000,1779343764000
6101,2014-hsv-limited-edition-gen-f-gts-maloo,https://forza.labsgg.com/cars/2014-hsv-limited-edition-gen-f-gts-maloo,2014,HSV,HSV GTS Maloo,2014 HSV Limited Edition Gen-F GTS Maloo,UTILITY HEROES,COMMON,Autoshow,,65000,629,A,RWD,577,585.0029900000001,545,738.9219,4034,1829.7916205800002,6.16,55,4.05,8.865,123.6,37.67328,304.4,92.78112,0.95,0.97,180.1,289.8428544,0.76,0.46,0.4,6.5,5,4.8,4.6,4.8,4.8,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2014_HSV_Limited_Edition_Gen-F_GTS_Maloo.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2014_HSV_Limited_Edition_Gen-F_GTS_Maloo.png",6101,HSV,,,HSV GTS Maloo,2014 HSV Limited Edition Gen-F GTS Maloo,2014,UTILITY HEROES,COMMON,Autoshow,,RWD,65000,577,545,4034,55,6.16,629,6.5,5,4.8,4.6,4.8,4.8,123.6,304.4,4.05,8.865,180.1,0.95,0.97,0.46,0.4,0.76,1777888390000,1779343764000
958,2019-hyundai-veloster-n,https://forza.labsgg.com/cars/2019-hyundai-veloster-n,2019,Hyundai,Veloster N,2019 Hyundai Veloster N,SUPER HOT HATCH,EPIC,Autoshow,,20000,532,B,FWD,275,278.81425,260,352.5132,3106,1408.85790122,2,64,6.166,14.878,134.7,41.05656,344.8,105.09504000000001,0.91,0.91,165.8,266.8292352,0.86,0.45,0,6,4.9,4.5,4.7,3.7,5.5,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2019_Hyundai_Veloster_N.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2019_Hyundai_Veloster_N.png",958,Hyundai,,,Veloster N,2019 Hyundai Veloster N,2019,SUPER HOT HATCH,EPIC,Autoshow,,FWD,20000,275,260,3106,64,2,532,6,4.9,4.5,4.7,3.7,5.5,134.7,344.8,6.166,14.878,165.8,0.91,0.91,0.45,0,0.86,1776324517000,1779343770000
959,2020-hyundai-i30-n,https://forza.labsgg.com/cars/2020-hyundai-i30-n,2020,Hyundai,i30 N,2020 Hyundai i30 N,SUPER HOT HATCH,RARE,Autoshow,,32000,553,B,FWD,271,274.75877,279,378.27378,3150,1428.8159655000002,2,63,5.553,13.4,131.6,40.11168,327.7,99.88296,0.95,0.99,148.4,238.82664960000002,0.79,0.46,0.48,5.3,5.1,4.6,4.8,4.3,5.3,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2020_Hyundai_i30_N.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2020_Hyundai_i30_N.png",959,Hyundai,,,i30 N,2020 Hyundai i30 N,2020,SUPER HOT HATCH,RARE,Autoshow,,FWD,32000,271,279,3150,63,2,553,5.3,5.1,4.6,4.8,4.3,5.3,131.6,327.7,5.553,13.4,148.4,0.95,0.99,0.46,0.48,0.79,1776324517000,1779343771000
960,2021-hyundai-i20-n,https://forza.labsgg.com/cars/2021-hyundai-i20-n,2021,Hyundai,i20 N,2021 Hyundai i20 N,HOT HATCH,RARE,Autoshow,,48000,564,B,FWD,201,203.78787,224,303.70368,2624,1190.22637888,1.6,63,6.066,15.092,133.4,40.660320000000006,331.7,101.10216,0.97,1.04,153.1,246.3905664,0.85,0.45,0.51,5.5,5.1,4.6,4.8,4.4,5.5,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2021_Hyundai_i20_N.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2021_Hyundai_i20_N.png",960,Hyundai,,,i20 N,2021 Hyundai i20 N,2021,HOT HATCH,RARE,Autoshow,,FWD,48000,201,224,2624,63,1.6,564,5.5,5.1,4.6,4.8,4.4,5.5,133.4,331.7,6.066,15.092,153.1,0.97,1.04,0.45,0.51,0.85,1776324517000,1779343773000
961,2022-hyundai-n-vision-74,https://forza.labsgg.com/cars/2022-hyundai-n-vision-74,2022,Hyundai,N Vision 74,2022 Hyundai N Vision 74,TRACK TOYS,RARE,Autoshow,,325000,692,A,RWD,671,680.30677,663,898.90866,5450,2472.0784165,,40,4.2,8.083,109.9,33.49752,283.3,86.34984000000001,1.08,1.13,155,249.44832000000002,0.83,0.61,0.28,5.4,5.6,4.8,5,4.8,4.8,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2022_Hyundai_N_Vision_74.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2022_Hyundai_N_Vision_74.png",961,Hyundai,,,N Vision 74,2022 Hyundai N Vision 74,2022,TRACK TOYS,RARE,Autoshow,,RWD,325000,671,663,5450,40,,692,5.4,5.6,4.8,5,4.8,4.8,109.9,283.3,4.2,8.083,155,1.08,1.13,0.61,0.28,0.83,1776324517000,1779343776000
962,2023-hyundai-ioniq-5-n,https://forza.labsgg.com/cars/2023-hyundai-ioniq-5-n,2023,Hyundai,IONIQ 5 N,2023 Hyundai IONIQ 5 N,SPORTS UTILITY HEROES,RARE,Autoshow,,22000,655,A,AWD,641,649.89067,567,768.74994,4881,2213.98435797,,50,3.315,7.515,118.5,36.1188,319.1,97.26168000000001,0.92,0.94,163.4,262.96680960000003,0.84,0.5,0.35,5.8,4.4,5.6,5.9,4,6,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2023_Hyundai_IONIQ_5_N.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2023_Hyundai_IONIQ_5_N.png",962,Hyundai,,,IONIQ 5 N,2023 Hyundai IONIQ 5 N,2023,SPORTS UTILITY HEROES,RARE,Autoshow,,AWD,22000,641,567,4881,50,,655,5.8,4.4,5.6,5.9,4,6,118.5,319.1,3.315,7.515,163.4,0.92,0.94,0.5,0.35,0.84,1776324517000,1779343777000
963,1956-jaguar-d-type,https://forza.labsgg.com/cars/1956-jaguar-d-type,1956,Jaguar,D-Type,1956 Jaguar D-Type,CLASSIC RACERS,LEGENDARY,Autoshow,,4300000,506,B,RWD,245,248.39815000000002,242,328.10844000000003,2100,952.543977,3.44,54,4.675,11.914,155.5,47.3964,391.7,119.39016000000001,0.84,0.84,154.3,248.32177920000004,0.93,0.5,0,5.6,3.5,3.8,2.6,2.8,4.7,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/1956_Jaguar_D-Type.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/1956_Jaguar_D-Type.png",963,Jaguar,,,D-Type,1956 Jaguar D-Type,1956,CLASSIC RACERS,LEGENDARY,Autoshow,,RWD,4300000,245,242,2100,54,3.44,506,5.6,3.5,3.8,2.6,2.8,4.7,155.5,391.7,4.675,11.914,154.3,0.84,0.84,0.5,0,0.93,1776324517000,1779343740000
964,1961-jaguar-e-type,https://forza.labsgg.com/cars/1961-jaguar-e-type,1961,Jaguar,E-Type,1961 Jaguar E-Type,RARE CLASSICS,EPIC,Festival Playlist,Wheelspin,250000,414,C,RWD,265,268.67555,260,352.5132,2900,1315.417873,3.78,47,7.327,18.804,163.5,49.8348,411,125.2728,0.79,0.79,144.3,232.22833920000002,0.87,0.54,0,5.2,3.8,4,2.8,2.7,5.5,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/1961_Jaguar_E-Type.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/1961_Jaguar_E-Type.png",964,Jaguar,,,E-Type,1961 Jaguar E-Type,1961,RARE CLASSICS,EPIC,Festival Playlist,Wheelspin,RWD,250000,265,260,2900,47,3.78,414,5.2,3.8,4,2.8,2.7,5.5,163.5,411,7.327,18.804,144.3,0.79,0.79,0.54,0,0.87,1776324517000,1780168420000
6102,1964-jaguar-lightweight-e-type,https://forza.labsgg.com/cars/1964-jaguar-lightweight-e-type,1964,Jaguar,Lightweight E-Type,1964 Jaguar Lightweight E-Type,CLASSIC RACERS,LEGENDARY,Autoshow,,7900000,568,B,RWD,340,344.7158,314,425.72748,2292,1039.63371204,3.78,50,4.048,9.771,147.8,45.049440000000004,367.8,112.10544000000002,0.92,0.91,174.2,280.3477248,0.85,0.51,0,6.3,3.9,4.7,4.4,3.4,5,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/1964_Jaguar_Lightweight_E-Type.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/1964_Jaguar_Lightweight_E-Type.png",6102,Jaguar,,,Lightweight E-Type,1964 Jaguar Lightweight E-Type,1964,CLASSIC RACERS,LEGENDARY,Autoshow,,RWD,7900000,340,314,2292,50,3.78,568,6.3,3.9,4.7,4.4,3.4,5,147.8,367.8,4.048,9.771,174.2,0.92,0.91,0.51,0,0.85,1777888390000,1779343741000
6103,1991-jaguar-xjr-15,https://forza.labsgg.com/cars/1991-jaguar-xjr-15,1991,Jaguar,XJR-15,1991 Jaguar XJR-15,RETRO SUPER CARS,LEGENDARY,Autoshow,,950000,716,S1,RWD,450,456.24150000000003,420,569.4444,2315,1050.06633655,5.99,48,3.75,7.065,109.2,33.28416,262,79.8576,1.21,1.43,207.7,334.2607488,0.89,0.56,0.38,7.5,6.9,6,6.3,6.4,5.2,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/1991_Jaguar_XJR-15.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/1991_Jaguar_XJR-15.png",6103,Jaguar,,,XJR-15,1991 Jaguar XJR-15,1991,RETRO SUPER CARS,LEGENDARY,Autoshow,,RWD,950000,450,420,2315,48,5.99,716,7.5,6.9,6,6.3,6.4,5.2,109.2,262,3.75,7.065,207.7,1.21,1.43,0.56,0.38,0.89,1777888390000,1779343749000
6104,1993-jaguar-xj220,https://forza.labsgg.com/cars/1993-jaguar-xj220,1993,Jaguar,XJ220,1993 Jaguar XJ220,RETRO SUPER CARS,LEGENDARY,Autoshow,,570000,676,A,RWD,542,549.51754,473,641.30286,3241,1470.09287117,3.5,42,3.8,7.925,112.4,34.25952,277.6,84.61248,1.12,1.2,208.4,335.38728960000003,0.86,0.61,0.37,7.7,5.7,5.2,2.2,5.2,5.4,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/1993_Jaguar_XJ220.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/1993_Jaguar_XJ220.png",6104,Jaguar,,,XJ220,1993 Jaguar XJ220,1993,RETRO SUPER CARS,LEGENDARY,Autoshow,,RWD,570000,542,473,3241,42,3.5,676,7.7,5.7,5.2,2.2,5.2,5.4,112.4,277.6,3.8,7.925,208.4,1.12,1.2,0.61,0.37,0.86,1777888390000,1779343751000
6105,1993-jaguar-xj220s-twr,https://forza.labsgg.com/cars/1993-jaguar-xj220s-twr,1993,Jaguar,XJ220S TWR,1993 Jaguar XJ220S TWR,RETRO SUPER CARS,RARE,Autoshow,,540000,750,S1,RWD,680,689.4316,526,713.16132,2379,1079.0962482300001,3.5,42,2.886,5.935,111,33.8328,264.3,80.55864000000001,1.2,1.34,225.2,362.4242688,0.86,0.62,0.37,8.2,6.1,5.4,2.5,5.9,5.2,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/1993_Jaguar_XJ220S_TWR.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/1993_Jaguar_XJ220S_TWR.png",6105,Jaguar,,,XJ220S TWR,1993 Jaguar XJ220S TWR,1993,RETRO SUPER CARS,RARE,Autoshow,,RWD,540000,680,526,2379,42,3.5,750,8.2,6.1,5.4,2.5,5.9,5.2,111,264.3,2.886,5.935,225.2,1.2,1.34,0.62,0.37,0.86,1777888390000,1779343751000
6106,2010-jaguar-c-x75,https://forza.labsgg.com/cars/2010-jaguar-c-x75,2010,Jaguar,C-X75,2010 Jaguar C-X75,MODERN SUPER CARS,LEGENDARY,Autoshow,,3200000,810,S2,AWD,890,902.3443000000001,738,1000.59516,3750,1700.9713875,1.6,45,2.827,5.474,85.6,26.09088,215.3,65.62344,1.13,1.23,223.2,359.2055808,0.81,0.56,0.4,8.1,6.9,9.4,10,7.8,4.7,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2010_Jaguar_C-X75.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2010_Jaguar_C-X75.png",6106,Jaguar,,,C-X75,2010 Jaguar C-X75,2010,MODERN SUPER CARS,LEGENDARY,Autoshow,,AWD,3200000,890,738,3750,45,1.6,810,8.1,6.9,9.4,10,7.8,4.7,85.6,215.3,2.827,5.474,223.2,1.13,1.23,0.56,0.4,0.81,1777888390000,1779343759000
6107,2012-jeep-wrangler-rubicon,https://forza.labsgg.com/cars/2012-jeep-wrangler-rubicon,2012,Jeep,Wrangler Rubicon,2012 Jeep Wrangler Rubicon,PICKUPS & 4X4S,COMMON,Autoshow,,16000,350,D,AWD,285,288.95295,260,352.5132,4132,1874.24367284,3.6,50,6.55,20.285,159.2,48.52416,406.8,123.99264000000001,0.78,0.77,127.3,204.8694912,0.73,0.53,0,4.6,2.7,4,3.2,2.4,8.3,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2012_Jeep_Wrangler_Rubicon.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2012_Jeep_Wrangler_Rubicon.png",6107,Jeep,,,Wrangler Rubicon,2012 Jeep Wrangler Rubicon,2012,PICKUPS & 4X4S,COMMON,Autoshow,,AWD,16000,285,260,4132,50,3.6,350,4.6,2.7,4,3.2,2.4,8.3,159.2,406.8,6.55,20.285,127.3,0.78,0.77,0.53,0,0.73,1777888390000,1779343761000
965,2016-jeep-trailcat,https://forza.labsgg.com/cars/2016-jeep-trailcat,2016,Jeep,Trailcat,2016 Jeep Trailcat,UNLIMITED OFFROAD,RARE,Autoshow,,70000,635,A,AWD,707,716.80609,650,881.283,4600,2086.524902,6.17,55,3.617,8.064,136.3,41.54424,352.8,107.53344000000001,0.91,0.9,171,275.197824,0.66,0.42,0,6.2,3.8,5.5,4.1,4,10,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2016_Jeep_Trailcat.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2016_Jeep_Trailcat.png",965,Jeep,,,Trailcat,2016 Jeep Trailcat,2016,UNLIMITED OFFROAD,RARE,Autoshow,,AWD,70000,707,650,4600,55,6.17,635,6.2,3.8,5.5,4.1,4,10,136.3,352.8,3.617,8.064,171,0.91,0.9,0.42,0,0.66,1776324517000,1779475185000
6110,2018-jeep-grand-cherokee-trackhawk,https://forza.labsgg.com/cars/2018-jeep-grand-cherokee-trackhawk,2018,Jeep,Grand Cherokee Trackhawk,2018 Jeep Grand Cherokee Trackhawk,SPORTS UTILITY HEROES,COMMON,Autoshow,,72000,631,A,AWD,707,716.80609,645,874.5039,5350,2426.7191795000003,6.17,57,3.403,7.938,111.6,34.01568,285.1,86.89848,0.92,0.91,183.7,295.6364928,0.75,0.43,0,6.9,4.4,8.5,7.4,4.9,6.1,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2018_Jeep_Grand_Cherokee_Trackhawk.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2018_Jeep_Grand_Cherokee_Trackhawk.png",6110,Jeep,,,Grand Cherokee Trackhawk,2018 Jeep Grand Cherokee Trackhawk,2018,SPORTS UTILITY HEROES,COMMON,Autoshow,,AWD,72000,707,645,5350,57,6.17,631,6.9,4.4,8.5,7.4,4.9,6.1,111.6,285.1,3.403,7.938,183.7,0.92,0.91,0.43,0,0.75,1777888390000,1779343769000
6112,2020-jeep-gladiator-rubicon,https://forza.labsgg.com/cars/2020-jeep-gladiator-rubicon,2020,Jeep,Gladiator Rubicon,2020 Jeep Gladiator Rubicon,,,Future Car?,Not in Car Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no-specs,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2020_Jeep_Gladiator_Rubicon.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2020_Jeep_Gladiator_Rubicon.png",6112,Jeep,,,Gladiator Rubicon,2020 Jeep Gladiator Rubicon,2020,,,Future Car?,Not in Car Collection,,,,,,,,,,,,,,,,,,,,,,,,,1777888390000,1779467126000
966,2020-jeep-jt,https://forza.labsgg.com/cars/2020-jeep-jt,2020,Jeep,JT,2020 Jeep JT,PICKUPS & 4X4S,COMMON,Autoshow,,36000,336,D,AWD,285,288.95295,260,352.5132,5073,2301.07409301,3.6,53,7.052,20.729,158.9,48.43272,398.1,121.34088000000001,0.76,0.76,128.7,207.1225728,0.72,0.42,0,4.8,2.7,3.6,3.2,2.5,8.7,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2020_Jeep_JT.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2020_Jeep_JT.png",966,Jeep,,,JT,2020 Jeep JT,2020,PICKUPS & 4X4S,COMMON,Autoshow,,AWD,36000,285,260,5073,53,3.6,336,4.8,2.7,3.6,3.2,2.5,8.7,158.9,398.1,7.052,20.729,128.7,0.76,0.76,0.42,0,0.72,1776324517000,1779343772000
967,2019-jimco-240-fastball-racing-spec-trophy-truck,https://forza.labsgg.com/cars/2019-jimco-240-fastball-racing-spec-trophy-truck,2019,Jimco,#240 Fastball Racing Spec Trophy Truck,2019 Jimco #240 Fastball Racing Spec Trophy Truck,UNLIMITED OFFROAD,EPIC,Autoshow,,350000,511,B,RWD,495,501.86565,450,610.119,5100,2313.3210870000003,6.16,47,4.44,12.212,125.9,38.374320000000004,315.5,96.1644,0.88,0.87,123.1,198.1102464,0.44,0.42,0,4.5,2.9,3.8,2.9,5.2,9.3,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2019_Jimco_240_Fastball_Racing_Spec_Trophy_Truck.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2019_Jimco_240_Fastball_Racing_Spec_Trophy_Truck.png",967,Jimco,,,#240 Fastball Racing Spec Trophy Truck,2019 Jimco #240 Fastball Racing Spec Trophy Truck,2019,UNLIMITED OFFROAD,EPIC,Autoshow,,RWD,350000,495,450,5100,47,6.16,511,4.5,2.9,3.8,2.9,5.2,9.3,125.9,315.5,4.44,12.212,123.1,0.88,0.87,0.42,0,0.44,1776324517000,1779475189000
968,2020-jimco-179-hammerhead-class-1,https://forza.labsgg.com/cars/2020-jimco-179-hammerhead-class-1,2020,Jimco,#179 Hammerhead Class 1,2020 Jimco #179 Hammerhead Class 1,UNLIMITED BUGGIES,RARE,Autoshow,,95000,652,A,RWD,850,861.7895000000001,800,1084.656,3968,1799.85452416,7.82,42,3.43,6.225,136.6,41.63568,338.1,103.05288000000002,0.9,0.89,149.4,240.43599360000002,0.51,0.47,0,5.7,2.4,6.3,6.3,4.5,8.8,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2020_Jimco_179_Hammerhead_Class_1.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2020_Jimco_179_Hammerhead_Class_1.png",968,Jimco,,,#179 Hammerhead Class 1,2020 Jimco #179 Hammerhead Class 1,2020,UNLIMITED BUGGIES,RARE,Autoshow,,RWD,95000,850,800,3968,42,7.82,652,5.7,2.4,6.3,6.3,4.5,8.8,136.6,338.1,3.43,6.225,149.4,0.9,0.89,0.47,0,0.51,1776324517000,1779475191000
969,2008-koenigsegg-ccgt,https://forza.labsgg.com/cars/2008-koenigsegg-ccgt,2008,Koenigsegg,CCGT,2008 Koenigsegg CCGT,EXTREME TRACK TOYS,LEGENDARY,Autoshow,,3400000,900,S2,RWD,610,618.4607,442,599.27244,2425,1099.96149725,5,50,3.382,5.927,67.8,20.66544,150.8,45.963840000000005,1.76,2.2,217.8,350.51512320000006,0.84,0.5,0.43,7.9,9.5,6.8,7.3,10,4.4,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2008_Koenigsegg_CCGT.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2008_Koenigsegg_CCGT.png",969,Koenigsegg,,,CCGT,2008 Koenigsegg CCGT,2008,EXTREME TRACK TOYS,LEGENDARY,Autoshow,,RWD,3400000,610,442,2425,50,5,900,7.9,9.5,6.8,7.3,10,4.4,67.8,150.8,3.382,5.927,217.8,1.76,2.2,0.5,0.43,0.84,1776324517000,1779343758000
6113,2011-koenigsegg-agera,https://forza.labsgg.com/cars/2011-koenigsegg-agera,2011,Koenigsegg,Agera,2011 Koenigsegg Agera,HYPERCARS,LEGENDARY,Autoshow,,1950000,810,S2,RWD,999,1012.85613,861,1167.36102,3164,1435.16625868,5.03,45,2.846,5.483,95.6,29.13888,231.8,70.65264,1.08,1.21,264.9,426.3152256,0.87,0.57,0.38,9.8,6.5,6.1,6.5,7.4,4.9,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2011_Koenigsegg_Agera.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2011_Koenigsegg_Agera.png",6113,Koenigsegg,,,Agera,2011 Koenigsegg Agera,2011,HYPERCARS,LEGENDARY,Autoshow,,RWD,1950000,999,861,3164,45,5.03,810,9.8,6.5,6.1,6.5,7.4,4.9,95.6,231.8,2.846,5.483,264.9,1.08,1.21,0.57,0.38,0.87,1777888390000,1779343760000
6114,2015-koenigsegg-one1,https://forza.labsgg.com/cars/2015-koenigsegg-one1,2015,Koenigsegg,One:1,2015 Koenigsegg One:1,HYPERCARS,LEGENDARY,Festival Playlist,Wheelspin,3562500,890,S2,RWD,1341,1359.59967,1010,1369.3782,2998,1359.8699252600002,5.07,44,2.665,4.467,88.7,27.035760000000003,206.4,62.910720000000005,1.22,1.43,273.4,439.9946496,0.86,0.58,0.36,10,7.9,6.6,7.1,9.5,4.8,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2015_Koenigsegg_One%3A1.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2015_Koenigsegg_One%3A1.png",6114,Koenigsegg,,,One:1,2015 Koenigsegg One:1,2015,HYPERCARS,LEGENDARY,Festival Playlist,Wheelspin,RWD,3562500,1341,1010,2998,44,5.07,890,10,7.9,6.6,7.1,9.5,4.8,88.7,206.4,2.665,4.467,273.4,1.22,1.43,0.58,0.36,0.86,1777888390000,1780168422000
970,2016-koenigsegg-regera,https://forza.labsgg.com/cars/2016-koenigsegg-regera,2016,Koenigsegg,Regera,2016 Koenigsegg Regera,HYPERCARS,LEGENDARY,Autoshow,,2550000,886,S2,RWD,1500,1520.805,1474,1998.47868,3589,1627.94301593,5,45,2.8,5.1,77.2,23.53056,185.8,56.631840000000004,1.28,1.45,272,437.74156800000003,0.85,0.56,0.39,9.1,7.1,5,5.2,8.8,4.9,complete,True,"https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_85,w_800/FH6/FULL_CARS/2016_Koenigsegg_Regera.png","https://res.cloudinary.com/nba2klab/image/upload/f_auto,q_auto,w_330/FH6/CAR_ICON/2016_Koenigsegg_Regera.png",970,Koenigsegg,,,Regera,2016 Koenigsegg Regera,2016,HYPERCARS,LEGENDARY,Autoshow,,RWD,2550000,1500,1474,3589,45,5,886,9.1,7.1,5,5.2,8.8,4.9,77.2,185.8,2.8,5.1,272,1.28,1.45,0.56,0.39,0.85,1776324517000,1781210202000
